"KT1 1HH",10,"N",19,19,13,6,0,3,0,517758,169004,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HL",10,"N",7,7,0,7,0,6,0,517794,169044,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HN",10,"N",20,20,6,14,0,12,0,517773,168936,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HR",10,"N",29,29,29,0,0,1,0,517819,169164,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HS",10,"N",90,90,90,0,0,1,0,517787,169107,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HT",10,"N",6,5,0,6,0,2,0,517778,169184,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HU",10,"N",18,18,18,0,0,1,0,517860,169195,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HW",10,"N",1,1,0,1,0,1,0,517781,168986,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1HX",10,"N",81,81,81,0,0,1,0,517778,169184,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HY",10,"N",5,5,5,0,0,5,0,517755,169215,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1HZ",10,"N",1,1,0,1,0,1,0,517993,169161,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JB",10,"N",9,9,6,3,0,2,0,517953,169206,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JD",10,"N",1,1,0,1,0,1,0,517945,169197,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JE",10,"N",12,12,3,9,0,10,0,517928,169171,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JH",10,"N",15,15,2,13,0,10,0,517929,169206,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JP",10,"N",13,13,1,12,0,9,0,517891,169255,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JQ",10,"N",7,7,1,6,0,6,0,517910,169165,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JR",10,"N",1,1,0,1,0,1,0,518081,169512,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1JS",10,"N",1,1,0,1,0,1,0,517895,169224,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JT",10,"N",14,14,5,9,0,10,0,517866,169147,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1JX",10,"N",1,1,0,1,0,1,0,517876,169172,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1JY",10,"N",1,1,0,1,0,1,0,518081,169512,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1LB",10,"N",1,1,0,1,0,1,0,517855,169054,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1LF",10,"N",3,3,0,3,0,1,0,517823,168930,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1LL",10,"N",7,7,0,7,0,2,0,517819,169013,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1LP",10,"N",1,1,0,1,0,1,0,517826,169030,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1LQ",10,"N",12,12,1,11,0,7,0,517794,168834,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1LY",10,"N",3,3,0,3,0,3,0,517797,168863,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NA",10,"N",8,8,7,1,0,4,0,517798,168870,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NB",10,"N",15,15,15,0,0,1,0,517794,168755,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NG",10,"N",1,1,0,1,0,1,0,517885,169353,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NN",10,"N",3,3,0,3,0,3,0,518258,169327,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NP",10,"N",9,9,3,6,0,5,0,518205,169313,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NR",10,"N",11,11,2,9,0,10,0,518120,169313,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NU",10,"N",1,1,0,1,0,1,0,518061,169280,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1NW",10,"N",1,1,0,1,0,1,0,518247,169327,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1NX",10,"N",7,7,2,5,0,7,0,518019,169326,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1NY",10,"N",1,1,0,1,0,1,0,517962,169337,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1PB",10,"N",3,2,0,3,0,2,1,517870,169350,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1PE",10,"N",15,15,2,13,0,10,0,517864,169305,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1PH",10,"N",11,11,2,9,0,9,0,517844,169295,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1PL",10,"N",30,30,29,1,0,1,0,517804,169600,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1PS",10,"N",2,2,2,0,0,0,0,517769,169647,"E92000001","E19000003","E18000007","","E09000021","E05000403","S"
"KT1 1PY",10,"N",2,2,1,1,0,1,0,517772,169279,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1QE",10,"N",1,1,0,1,0,1,0,517840,169307,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1QF",10,"N",1,1,0,1,0,1,0,517843,169239,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1QJ",10,"N",5,5,0,5,0,1,0,518370,169448,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1QL",10,"N",10,10,10,0,0,1,0,518233,169379,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1QN",10,"N",3,3,0,3,0,2,0,517792,169329,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1QP",10,"N",2,2,0,2,0,2,0,518336,169438,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1QT",10,"N",14,14,2,12,0,6,0,518264,169432,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1QY",10,"N",8,8,0,8,0,4,0,518233,169379,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1RB",10,"N",16,16,2,14,0,13,0,518123,169360,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1RE",10,"N",1,1,0,1,0,1,0,518173,169379,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1RF",10,"N",6,6,4,2,0,2,0,518022,169378,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1RJ",10,"N",13,13,1,12,0,11,0,517963,169269,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1RP",10,"N",14,14,1,13,0,9,0,517959,169222,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1RR",10,"N",1,1,0,1,0,1,0,517959,169222,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1RS",10,"N",2,2,0,2,0,1,0,518027,169319,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1RW",10,"N",9,9,1,8,0,9,0,517947,169303,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SA",10,"N",18,18,18,0,0,1,0,518134,169470,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SB",10,"N",5,5,2,3,0,4,0,518107,169464,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SF",10,"N",18,18,5,13,0,15,0,518193,169489,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SH",10,"N",1,1,0,1,0,1,0,518081,169512,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1SP",10,"N",10,10,6,4,0,4,0,518217,169465,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SS",10,"N",26,26,15,11,0,14,0,518213,169412,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1ST",10,"N",21,20,10,11,0,13,1,518181,169416,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SU",10,"N",18,18,8,10,0,9,0,518162,169446,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SW",10,"N",5,5,1,4,0,4,0,518243,169488,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SY",10,"N",2,2,0,2,0,1,0,518135,169434,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1SZ",10,"N",13,12,3,10,0,8,1,518082,169402,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1TE",10,"N",1,1,0,1,0,1,0,517887,169407,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1TG",10,"N",6,5,2,4,0,3,1,517977,169440,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1TN",10,"N",1,1,0,1,0,1,0,517805,169431,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1TP",10,"N",24,23,0,24,0,1,1,517977,169440,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1TR",10,"N",20,20,0,20,0,1,0,517977,169440,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1TS",10,"N",1,1,0,1,0,1,0,517977,169440,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1TX",10,"N",1,1,0,1,0,1,0,517977,169440,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 1TY",10,"N",3,3,2,1,0,2,0,517903,169493,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1UJ",10,"N",6,6,0,6,0,1,0,518244,169549,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1UW",10,"N",6,6,2,4,0,4,0,518187,169517,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 1WJ",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 1WX",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 1YF",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 1YH",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 2AA",10,"N",3,3,0,3,0,1,0,517970,169097,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AB",10,"N",15,15,15,0,0,1,0,517938,168764,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AD",10,"N",1,1,0,1,0,0,0,517972,169023,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2AE",10,"N",7,7,7,0,0,1,0,517842,168891,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AF",10,"N",1,1,0,1,0,1,0,518118,168254,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2AG",10,"N",1,1,1,0,0,1,0,518005,168840,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AH",10,"N",2,2,0,2,0,2,0,518017,169070,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AJ",10,"N",8,8,8,0,0,7,0,517928,168858,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AN",10,"N",85,85,85,0,0,1,0,517871,168903,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AP",10,"N",16,16,16,0,0,16,0,517883,168797,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AQ",10,"N",1,1,0,1,0,1,0,517984,168910,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2AR",10,"N",10,10,10,0,0,8,0,517898,168835,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AS",10,"N",9,9,9,0,0,3,0,517918,168800,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AU",10,"N",32,32,32,0,0,32,0,517892,168644,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AX",10,"N",6,6,6,0,0,6,0,517869,168560,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AY",10,"N",24,24,24,0,0,24,0,517940,168511,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2AZ",10,"N",8,8,8,0,0,8,0,517964,168549,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2BA",10,"N",1,1,0,1,0,1,0,518040,168987,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2BB",10,"N",1,1,0,1,0,1,0,518033,168792,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2BF",10,"N",1,1,0,1,0,1,0,517757,168078,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2BH",10,"N",1,1,0,1,0,1,0,518076,168671,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2BN",10,"N",4,4,0,4,0,1,0,518098,169031,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2BP",10,"N",1,1,1,0,0,1,0,517947,168919,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2BQ",10,"N",1,1,0,1,0,1,0,517908,168961,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2BT",10,"N",1,1,0,1,0,1,0,518085,168785,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2BZ",10,"N",6,6,0,6,0,5,0,518077,168691,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2DA",10,"N",1,1,0,1,0,1,0,518077,168691,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DD",10,"N",18,18,18,0,0,8,0,518143,168616,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2DE",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DF",10,"N",14,14,14,0,0,8,0,518201,168542,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2DG",10,"N",34,34,33,1,0,23,0,518169,168665,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2DH",10,"N",18,18,18,0,0,3,0,518124,168685,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2DJ",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DN",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DQ",10,"N",6,6,6,0,0,2,0,518114,168735,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2DR",10,"N",14,14,14,0,0,1,0,518092,168658,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2DS",10,"N",1,1,0,1,0,1,0,518085,168753,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DT",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DW",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DY",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2DZ",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2EA",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2EB",10,"Y",1,1,0,0,1,1,0,518841,168688,"E92000001","E19000003","E18000007","","E09000021","E05000409","L"
"KT1 2ED",10,"N",1,1,0,1,0,1,0,518020,168540,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2EE",10,"N",1,1,0,1,0,1,0,518098,168540,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2EF",10,"N",1,1,1,0,0,1,0,518019,168482,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EG",10,"N",48,48,48,0,0,7,0,518009,168436,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EH",10,"N",61,61,56,5,0,30,0,518118,168334,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EL",10,"N",15,15,15,0,0,1,0,517816,168192,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EN",10,"N",12,12,12,0,0,2,0,518002,168229,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EP",10,"N",27,27,27,0,0,9,0,517942,168151,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EQ",10,"N",9,9,7,2,0,8,0,518058,168408,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2ER",10,"N",25,25,25,0,0,8,0,517991,168122,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2ES",10,"N",24,24,24,0,0,4,0,517945,168221,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2ET",10,"N",27,27,27,0,0,1,0,517898,168220,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EU",10,"N",9,9,9,0,0,1,0,518134,168626,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EW",10,"N",19,19,19,0,0,8,0,517859,168229,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2EX",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2EY",10,"N",1,1,0,1,0,1,0,518094,169073,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2GA",10,"N",3,3,3,0,0,3,0,517881,168161,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2GD",10,"N",1,1,0,1,0,1,0,518101,168276,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2HA",10,"N",1,1,0,1,0,1,0,518051,169095,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2HD",10,"N",16,16,16,0,0,1,0,518158,168175,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HE",10,"N",24,24,24,0,0,2,0,517930,168395,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HG",10,"N",38,38,24,14,0,16,0,518090,168298,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HP",10,"N",45,45,45,0,0,8,0,518243,168090,"E92000001","E19000003","E18000007","","E09000021","E05000412","S"
"KT1 2HR",10,"N",12,12,12,0,0,12,0,518125,168137,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HS",10,"N",12,12,12,0,0,1,0,518108,168183,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HT",10,"N",29,29,25,4,0,13,0,518056,168277,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HW",10,"N",24,24,21,3,0,7,0,518167,168161,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HX",10,"N",19,19,18,1,0,14,0,517974,168361,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HY",10,"N",6,6,6,0,0,1,0,517921,168414,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2HZ",10,"N",5,5,5,0,0,1,0,517905,168359,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JA",10,"N",9,9,9,0,0,6,0,517848,168505,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JB",10,"N",12,12,12,0,0,1,0,517875,168487,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JD",10,"N",9,9,9,0,0,1,0,517957,168434,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JE",10,"N",12,12,12,0,0,2,0,517994,168392,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JF",10,"N",19,19,19,0,0,19,0,517927,168272,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JG",10,"N",19,19,19,0,0,19,0,517932,168307,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JH",10,"N",29,29,29,0,0,1,0,517832,168616,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JJ",10,"N",1,1,0,1,0,1,0,518005,168705,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2JN",10,"N",4,4,4,0,0,2,0,517997,168351,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JP",10,"N",17,17,17,0,0,12,0,518048,168153,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JQ",10,"N",6,6,6,0,0,1,0,518140,168219,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JR",10,"N",4,4,4,0,0,2,0,518009,168339,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JS",10,"N",14,14,14,0,0,1,0,518095,168212,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JT",10,"N",1,1,0,1,0,1,0,518037,168093,"E92000001","E19000003","E18000007","","E09000021","E05000408","L"
"KT1 2JU",10,"N",26,26,25,1,0,26,0,517859,168722,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JW",10,"N",9,9,2,7,0,5,0,517988,168330,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JX",10,"N",10,10,10,0,0,10,0,518088,168104,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JY",10,"N",6,6,6,0,0,1,0,517997,168062,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2JZ",10,"N",6,6,6,0,0,1,0,517826,168096,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2LA",10,"N",8,8,8,0,0,4,0,517849,168079,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2LB",10,"N",9,9,9,0,0,1,0,517880,168090,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2LD",10,"N",9,9,9,0,0,1,0,517942,168075,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
"KT1 2LE",10,"N",12,12,12,0,0,1,0,517975,168069,"E92000001","E19000003","E18000007","","E09000021","E05000408","S"
